stream,request_frame,request_ts,branch,response_frame,response_len,entropy,sha256,first16,last16,sum_mod256,xor_all
1272,14087,1715274131.430145,30,14089,4778,7.964656,928eee4b01f096f16b8e35bed349a10197dd637df06ee37b002cc00e23c8dba5,f6537f560e972a7e4c3bc2ccb23b993c,c5ff2fbde30d9d210fb9b020cf42c6b3,144,118
1273,14099,1715274514.198572,4,14101,4934,7.958227,6faa5e45d1f9323cc82c5e962831836b202eeeb4f00822b0b2e24da99c37511a,07389b1e895b4ac4e887993469f6bcfc,8609a2c55e1e91bb134110f32804ef32,190,68
1274,14109,1715274519.439067,6,14111,5268,7.965449,991b8646da9649534d97366e4e562a8a1dbda5f1873322da8e1c33dc123e1698,3ab96a77defb3e4e9d934853f1fecb3e,50310800aa7d2756ca789090fb388ebf,122,200
1280,14175,1715275163.946892,13,14177,2007,7.913709,325cc31e18e66e1ea88c9e92ec55878d918eed87e2274029ae735fbc9b1914ea,44b636c5e4c927ab31bab79308b1a33a,7e8d2def06192badf0b5d1d012f401b3,247,161
1284,14221,1715275377.301178,10,14223,4971,7.96556,aea6fcd1ecba3f493e6a25c50e483f8e319aa0e8e24cd6364272ef145eb1d65b,8bd045e93237bac9f9e8755c0cc60d85,ac9fe0c3794b71843a61a0b78140472d,21,241
1285,14233,1715275471.104627,36,14235,4113,7.953065,9afa36675fc51a9f0a547924d0ea32017288fa3927f1880728c51328a858c9bb,c3af8560b77c2ec0b26e19ef3478a26c,c981106ee609aa1416b0336a1a388315,21,35
1289,14277,1715275943.045152,4,14279,1700,7.886507,6ee271f237707b080b912afc4a2e565dfeb1fa790cd6b777e619791f04f30c7c,f6afe43f265f62600362e756f910e870,9dd17f42462623b607a2415695a79641,250,214
1290,14289,1715275990.062227,30,14291,2782,7.937007,c2aa7d26f14f2c81a50e06a8eef6679f45b8e99bccebca20db61bb1ee4b07783,d341d0b90032ae123dd09de6f0bcf75c,4810e7e516b94a98703325b58d33cb89,44,74
1299,14387,1715276453.796537,7,14389,1824,7.892577,ca9bd43fdb2908810e4f75d4d070a825cda6fd8de773197124637b2f38a4fce7,6e36fc275c5dcd49fe593de3969734c3,b033ad6e5aafb025b7a72854f7f25668,38,196
1300,14401,1715276739.499745,16,14403,2697,7.922175,4caf12bbe6511f7f8bec05a99719c12d75313e45cb5f7dac48eaca5d37573ea1,a2d5ed5a193a9237c67a640202f080e0,128ef189ce58e7ca9723d4f59e26390c,252,64
1302,14421,1715276813.704961,28,14423,4680,7.961677,2860d7d999366538dc453bf0225e0e8a91796cb9698bccf33e7adb597aece296,ca282d0c3d893f44cd2cac9fd93020f5,48a7359f9e567ca18f0a5265ff52d340,52,14
1303,14432,1715276845.580865,10,14434,5254,7.966387,baca4a4d74abac6e6a3df9b83b2be508985e0083538201750dd354b4ec7eb1f6,2c84390343fa60483a771f902693aa8c,0c9b469a56dfd2eb6ef103e238795d29,204,38
1310,14511,1715277555.545354,16,14513,1726,7.870587,19491889c25dfcc16f9661a778d381760d972ef9d0f8ee60d7c7eb73d1adde53,e10d29710e9be59b021b1113ba2dafe7,1c29a499d1c137f5787cb0cae40f0ba4,233,117
1311,14521,1715277622.689435,40,14523,2732,7.933056,4f32f2fb5bdc11db075e0cfcdcf07afc3d6adb7281c816a40ab08874f0a16f89,8cda099a5447694fe21067a6ae67e731,94bfa62c0bf4f53eb878ffabe520edd9,209,183
1312,14531,1715277631.992137,29,14533,4864,7.959052,dbb620285d509388ac51ef26b054e7e828586a9f6a865afd399e33cf2969175b,d1681fc00d0720432a9803be89e10ea5,233a31340939ca64fb0bbaa2aa9af164,72,120
1313,14543,1715277682.134346,25,14545,4493,7.960826,88564fef9da6dbda5237d0a022eb2c356c7ee6ac9fbb6b47a00fe30cdd291395,44368eefb09f4c2dcbda025d4b625894,fefec5b72bf969a8f7ac26de0c18b851,213,155
1316,14579,1715277945.037511,28,14581,2574,7.915199,50f30b9484600de2b0fcdf7b07bad1e5328845b99ec7c72edfef6c8ce9a57e57,341835d173fd0ae320095cc8e7c1a500,8bedc396acdcedbe5df0ca34b3402230,210,152
1319,14611,1715278316.140863,22,14613,4523,7.961065,c146c05c293981631050ba7a7f6629beb47ce50f1d4172a8176ba5ee404d3ab2,c5b516778d2fba8e3354fcff9c5ec82b,ce14589d81a21dd5dd6519e463ceae5e,192,68
1320,14621,1715278317.594514,26,14623,2456,7.923698,b859630cc90e9451acff08e4a0a7052f83b3225b1990ef777236c5b7dd70d8e8,4a62d5ed3f0e282eb9b18fa31a8a46f9,f4a7562c15e75876cda097989be9bf1a,96,12
1321,14631,1715278441.674065,1,14633,4754,7.965328,172259a7ce0c12908fa20a978c26e657138b5ed223eef31965345b835766f0e5,44270f9d917549d9217e2aeff798d165,03c54e60c9f30c2af9625f30961eb92a,15,203
1323,14659,1715278955.287818,37,14661,4387,7.954743,48586b34da586a53c835b36611ead65757e996c6f083bbb6673cb36af964afc7,ff77311ee73e8d257bda580356404a75,f9efaf111ace471c9df3e94af4f381b5,213,65
1326,14691,1715279309.071315,5,14693,2339,7.915529,f69695759e6c0de7d05a7880b66ca1b83f4186499ad3a8d94124f760e600fc7d,6aadf65fcf62aa513e9f94d3176be612,30eea9849af488282e743a7cf6eb1380,72,204
1327,14701,1715279311.243942,18,14703,4161,7.961703,6f69d1f8a9d0ecdf6561165a5f2c3276b82db32dc3f4886fb7cdc3ad879563ea,0d4610c740c70e7da08347cd7e58fe0a,fb0b8f56539a07132e2618bd55988c2e,147,163
1328,14711,1715279355.463372,22,14713,4092,7.95383,a2816e460b78f903e873534ba5fb5797339f7ccdf5f0d1ae0f7350280e815779,d8984e50e422c3975afdab872e15f3cc,4e67133bf027bd9d2cece5ccff1cdad3,69,243
1338,14819,1715280092.457014,33,14821,4415,7.962645,b250534d742d04c6ea28798f0083aea4cc177b600ffb1ea45973198ac8917c94,40d49e76744e9f08661b5e2a6c253395,faa544432fb0d084031050e8d5ee4139,135,179
1339,14829,1715280111.087051,25,14831,2637,7.929402,66c0d01e92dadc4ec1fc77158e1c45ff5744acc62f61a76fbf756c464da799e6,7ad4df88376351ea89731f729922775d,d3b56c702d37d97b827460a70f3f5219,139,29
1346,14901,1715280361.790432,36,14903,5636,7.968355,c3fbfcfd6855e0b47f308b6980752b5f7ff691585562e584c2e135eb864398ee,506680f1dbfbe403f82e88615a1ee48a,a08222bf48c226fb5068f27fe993608e,80,122
1347,14911,1715280372.244451,3,14913,3799,7.951006,6671baec37688dd1a38a1b983aa33fb0546f8cf2eb7e109dc5015a45de80b2af,a1949e7c348f6b47f9f256663deb47df,6467dc39a4e9ac113f8aa67237c6067a,205,113
1348,14921,1715280374.467706,11,14923,4900,7.957176,961f61a087e7bff76b91423c7c650f50b8b05fc6f900179261c0e46607d88189,e8e69297f4b460b79dae06b2a1445d2a,e5627c1181c7486a1b4a4e8f301e068b,125,191
1350,14943,1715280565.918521,13,14945,5210,7.968255,9922505fa55397c841cdab17e5f488c571c0a1bcc5f262daec908faf8172ae1b,6e3b171aa07032e83ec2afcd76ebc273,a2cdc49322186a8fbf5b2ba22c4261e2,175,187
1354,14990,1715280772.827618,18,14992,4195,7.956209,b2e7acfe1dd04f65b9efbf28740e1defb3f64a9b186d6a7700160b293228f0fb,7862bebd2c8d6eebae43dfd8d655bead,2d9d6dd1a6adc443207985f974aec0e8,19,197
1356,15010,1715280872.242414,6,15012,1648,7.896943,f3eae32479bd35ea750f5adc69b1609ce33008ef421c042e002eae1bce572213,433981ee327478b3eede62e3bccc8fe8,adfa031a1e55963551dcca572d88ce99,160,228
1360,15052,1715281040.360351,13,15054,4358,7.958468,ae8fbe1f757ad93ed2b3dcb57e302a86dffaaf3beaa7745f83fc976b4c339af3,5be7f4723b352eb0ff6f1e67b42654ae,d5b727c283ec9647e08edee551723d87,145,47
1363,15084,1715281122.686785,12,15086,3560,7.950576,377dd1e21daba8184d0cdc96d03ee1285e4fb99b2b71be70bddec99b6c831e95,d5bc1145372a382287a758828438920c,a276a3bbbe86fb46ea046bbe50791948,213,9
1365,15106,1715281480.485989,26,15108,4873,7.962134,0a6441bb6b4b9d67305a77f6575f9e9a1a11a2fe6f38f6c85ab705f18d21599e,bbe687d69ab42f168543efe35fbf6691,8ed1410bbce642396cc9243c316d6458,179,37
1368,15136,1715281672.503272,39,15138,2677,7.930534,85fd6c92799473de09bc4a18db49019b91927ddddd38914b6354e9ce8e04edcd,3a904335633d57a91f32c2a3d3c164c5,b6566a336586ac565bbea9bfa75d928d,69,199
1369,15148,1715281724.450402,28,15150,3263,7.947718,e80224ebb2446c6a07e1134a42d4da6755dd48732c4d76a43c692cfd868ec6f6,217d525b3bfe6aef17694304ba702d00,7e9468648e9fb6cb8402424e8fc42c16,229,63
1370,15158,1715281785.214956,13,15160,5773,7.96621,9d20ef19927cf6f196e0af7860dd0e572ef1e476e94b3a40bb959acf1b515c59,be415c2e6bd4745209af292d13b20428,01d78fdd62b4f5bb59aed0d4c1a3d939,207,59
1371,15168,1715281818.788097,29,15170,1644,7.896677,12a14fb62127fccf358355babaab77c2ddda44120e35e7690f2f3fb1ae5949e2,b5b0c55f5b9bff898d7599f39bfb2df7,30129326dfe404e8f3e59bdc3d681d9c,118,232
1374,15200,1715281940.302496,31,15202,1469,7.888455,c6907980588cb4c510bcb88b08ae6059f6a409dac8b6a27d43c042df27a68a3f,a8779fb4fa00968932d8d24646a34f71,4232bff6a6f3b073d14c9e68eb01d569,86,54
1375,15214,1715282118.667144,3,15216,2330,7.910663,f056f757a163ac7c8e54aa89c27109d3055de582533ad5beb36e59b025cebca5,c3fdf3b5ec4e489b316677f3b38150ed,c18365d778fc66ae9aeb03621ad74655,184,130
1377,15234,1715282133.691006,25,15236,5299,7.965344,3f2c8dd6dcd3c93278c9d7485918d133844b6edc0b52e522ff86280db51aca1e,1257aa635b10566bcd2b0e0e3f83eca7,93de6f1215bbbbe87bfac17b6205d91c,3,39
1383,15298,1715282503.00705,14,15300,2858,7.936684,7427240b06389e35fcbe3ea8665c631c7ef32248b48e6cf7ba9889bebcc60589,a93dce2c8209a42fe0283a3ab5143203,165ba9cf1146888dab67c7c198eaeb8e,174,184
1391,15378,1715282890.178053,25,15380,2006,7.917324,e287ad3131d5637cf29a7d1ed8ddbdcb6fa91dbbeb9bf010da7938fd1abbb86a,c036878a957345b24dd63e1012abe00b,fc417c73a86c625341877018b306c331,38,58
1394,15410,1715283102.412909,11,15412,2795,7.933631,66841828ef09c8a2a5eba5b08f8d15debc79fada7b79eb00c9520f7687437300,8d642f3bbe099099bd59d83fb959d558,f01e1037775662e3f394bd7b4d0b8c5d,15,157
1399,15466,1715283362.813551,20,15468,3394,7.938429,fb5da666d516737a6e43564ddf8c6f46200fd82e2b78450b7e5790b5fe7a8334,7197130e8cb2bda5a64af17130357565,12d0bf72d8178b9f8fed0e83324d8e72,143,173
1400,15476,1715283373.930575,9,15478,5409,7.95835,b4223896e7a8d63c872e2784b31b9233d271000851592fd4382f61530be215d2,cdf5a62064b16b5ac0ceda566244b9e5,65ea71eaf12b648753de6d559687157d,161,63
1401,15489,1715283434.784636,3,15491,5016,7.964269,66c06c57581f65fb3a9b0bbeb915667a4e6a78ace53f1e415a47b057f6e7fd66,d4db2711e7e820ea412bd18981a567a4,5a62a3af3af04548c1b6948cc797bd0a,236,120
1406,15545,1715283769.002167,27,15547,5071,7.969431,4159ad40b8fa1eede798edd17190803d4ba925dc3f3da295309b81a867ac196a,b272d3239fe16893b972b4cc9f18698d,fbf295fa6efa4b76af2d235b00aa1688,149,185
1408,15565,1715283864.231818,10,15567,5270,7.963784,c66bb0719a75e7d8e54dc6006faaab5d5227eb8432db08236ebbd67360838d26,034c41ca26cc56d109ead936c22c9da9,80acfa939117ddf3e34216c50cfd5aef,201,27
1411,15597,1715283991.667649,33,15599,1871,7.906114,55a6e29dcf6f1602d6e57b402017f4d983d3e15dcdb57b5e543067e1993ef74f,4e948c83a3dd7db27033b2e0c3dbd48e,87d68d864e7a60ca0e0f1745d7949e63,156,144
1414,15636,1715284446.933059,35,15638,2459,7.911103,801d1744b43965026bca0d71e478fab37b232ea6d3152fa13af4d3a8fdc56ae7,2e953373f372a214145c5bd67fef6f77,1be3b77f282344956dabef21bb5b9449,98,246
1418,15676,1715284765.008951,28,15678,1815,7.885904,0086f44919142038f61b5aeb56f6a19d348e86dcc77f6517d88988a6b8b55985,deef97daf809f8776979d1f8b449b806,db2b96d2143db711c081ba6ac9e282bf,149,249
1421,15708,1715284911.830306,13,15710,4306,7.956391,10cd8f649bc989c76400e8109572fab44c9e9851c83320469b95d8bf8757ca45,4eda83e1df419a1925a35da386c1dfef,d10fcf1ed120e22aa590c7b03622180b,175,183
1422,15718,1715284936.191716,28,15720,5523,7.955607,36abd086897cea1327c20f29b8a0d5b18d8f1fc4cb255595cb05a180ace9b488,495533c94168a7b898b788aba8174bb9,9593bc9131b2d54f8d8be089fe728064,216,66
1423,15728,1715284948.649554,30,15730,2322,7.929657,ef116b745cee5187ed0f6beb590463b84f15be3c4462881b0cc9de67bb89fd3e,3f166b3b0444ac8a4447cabf7111eb35,220f3e9b1568d8b05c9f5f17ec71b168,83,9
1427,15772,1715285247.788278,39,15774,5450,7.965148,ab30e190c03f3cab324bd6df55d6823e3bb8c4b8e57ddc5a3eb18f9ef8454add,f5b4ecae41e1ea76d624facf27c12610,49898425ea08d2110b1610db48a21fed,29,157
1428,15784,1715285389.521339,10,15786,4136,7.9598,c0954f2b437fdd6c8e9cfc440cc81773da4bc70bf892ee9a2ac297ad64fdb7d8,942874b5fc8e21a395d4fef5a69e75ae,7b2ab2ab129df8160e8e96e34e04f0d3,28,154
1430,15804,1715285605.796497,8,15806,4302,7.955036,422a6b3979284f541986777b9b573b19b8d4f2f76e7eb7a0699984764a6e15d1,8e9198cfb3f36361176b65399c2eaf80,c4996bc3dfbd64488267fcd04be4c779,107,147
1436,15873,1715286034.865142,15,15875,3938,7.952839,450acf4996320e9e026a9e5007f108371746e514d14af26890ca0c261a9e4dd6,19c49d60d6dd79906125c0a030713535,bb5f00a7c862ca85fcc62f85c36f64d4,140,64
1441,15930,1715286404.974122,24,15932,1925,7.9052,32b68a36428a5599fafeeec702b0276cea08a1dd9332edc88d527adc3dc22bdf,1193933181201f0faec8d5b4483990b3,72fb4f2f73459897f7ccab5862f32080,91,223
1444,15960,1715286452.477637,4,15962,4180,7.960496,e118810b4a1e275644ce6362f387fc5f8c9cd1e05584d7025a397e5106e729c3,db519e7c366f1948153ab52881a7419e,983c5f820a0291cbbb38683f671dbcbf,9,117
1447,15992,1715286699.081205,10,15994,2442,7.928789,bff21b5ec2c59e7c69910580a6dd519deee9dff7c27d397f8d9497404b8ef49b,bc02b007e5f054bf38e7123fc1382f87,456607cc4c61cee5bfa53b51eb28c84a,219,81
1450,16022,1715286944.225928,39,16024,2758,7.922202,c6798511a394c638bfd16c6bb033ff8a24e0ac679d77bd3c6b82c376d7504459,c06761ccb41e1c7d5ae478b0a3d1df4b,5847e2e741da5ccf70755efb7a90b73e,178,42
1451,16032,1715286959.938431,28,16034,2171,7.885228,eacc17b19a78fb455166b5cf8b44f46c16cfde6b3b3d8343396923e33b4bad38,63cdfd7854ca94ae4db55c472e207b0f,884ae43e5f1cd171d6a4a586d66d201c,208,182
1455,16076,1715287117.303703,12,16078,1585,7.881694,c58571e3f24a88587bca0827bb37239f483fe5ebf62c4f1128971a5496ad981c,ea815fde36b7fe5b1b4f3d7457d18418,d3b501bce48d81ad5d44ca0796dac103,238,24
1457,16098,1715287269.20245,7,16100,2833,7.942225,6820a303be49dbcd016687f8e3fbf6bd1454263fce5d9cb4808f3f39c368c9ad,9e350e04f80f82281de169968876f5a6,d289acf995fa45cd8108f7e27dd8a18f,174,212
1459,16118,1715287406.105626,20,16120,4406,7.962164,baebf71919f294333eed9a0975a7ead8aecec204d05401183be67d66cce22d96,d21e1966fe0a655e580b23015986b644,e2ef99a97696588b0448da2f0829ad5d,176,142
1462,16148,1715287550.011547,16,16150,3208,7.930255,c68922f4db2c5acef236daae390e5afbbbe4362eab6a8fbd4ce42e2be59e249f,f67a1314f7f6157fef5f0221e1b9f320,4d9ca3491f24c8e400f71f60685d1a8c,172,44
1465,16184,1715288080.142844,31,16186,2086,7.925634,f347075ebede920785f786455dce07ae093a00159810922fc9b1df572b97b0b8,931f6b39f518f43ea1535c6436b5da16,1592ff120587ac4e77434bdc6891260c,4,188
1466,16194,1715288082.453918,29,16196,2631,7.93639,1223527f7fcdf67e00e910329b22ddaa56154312d9466e0c77b802f96df83be7,cef968fe4017584d4d1f34020875e9d2,aaf472f08063172e421e5d4e9a36c132,181,223
1468,16214,1715288395.837968,34,16216,4437,7.949854,73d6a54166568604c5a0de3169a771c6c5b6a8b3aa989557c73f1d73ad91ca5d,4ddc7d61d6717f070d002bd611e9f6ad,3a45941f2e73983684fb1c2bac163349,116,172
1470,16236,1715288574.406022,8,16238,3323,7.944294,762cc0aae76680ef7f57df46bf3bf52b25338efee012ac985cc4ed792f764def,6aa5a88221082655bef474c06ffcc094,28fe56dc7855cbc9efff751a75c8fb7c,31,49
1475,16296,1715289025.013462,31,16298,4378,7.960913,87e2b2e5f2413ba5a8a5f4284b04791bd749a68ac918aae0c9ea3f11af2e6738,7e9cc5b4dcef10fc220f3e8c3128b4b9,513bff172ce2acd758bc0c2328e5e4eb,166,66
1476,16306,1715289067.474172,31,16308,1493,7.87314,12451afc135561196a03453a3721257b44e71f086f0ac7d287791b5ee03ea061,2518e81cde41f74773cd15d31a7dfdb8,46d9bbd4b19b065cd219924d0c4a0064,216,214
1477,16318,1715289076.759791,22,16320,2030,7.907611,b658ef27d28c19305f438a05017e720d65e2612f877d2a2bdf765c633db1f415,fba1fd6c1de28e67d56163d9175f1803,526cecb26913d4515d5831612d090d61,238,152
1479,16338,1715289107.888593,37,16340,4353,7.957486,4c6017ecae96d7eff21e55640fc97211588b9b7a300af25a82105bddd2b6ed0f,abdf381002b4795c7ea669d5c026a15a,3dc4608f5d4da126cb3c2c97a4fb6e06,51,9
1480,16348,1715289129.981183,36,16350,3874,7.950442,0a49f55cdeed8c9d5f03fe631b3f6935190ca66515caf1590f6acba31292f83a,f585f1732f49b1e659f710ccb8a26448,73bf108c195e33270e7abb58c51ffa50,169,253
1481,16358,1715289135.423701,12,16360,3985,7.953822,a6c058abd0ac90c747657a639fb363aa122f27f70b82edcc88496c164a17af36,bd6f5cf04ff9467a4ce6ddb36bbf9e60,660d32c9355f48068f0970d0baf23561,172,142
1483,16378,1715289279.604613,9,16380,1399,7.867054,30caadfbef74d5d69b6585dac63de4988d4a52e76ad5c7257aebbe8b997a45d7,1d52a115064468d9d2d1cd070283462f,390ec717b3a6ebf832b33a65f49d6499,135,119
1484,16388,1715289404.058693,26,16390,5170,7.963042,3ec8a86bb3a39a705c5d8ddab5ea90f63fff47aea5b98fb77f4fa3239cc1fc13,a7330a97b8955e96f3597bbd4b699942,767e6ca04c68aa4a21e6a6f6e3f26039,5,13
1485,16398,1715289408.212202,38,16400,2031,7.899452,54bb23f081a15e5f5f7227f6a064d6453a434465e6a53ddab328d4f9e4805094,6624a2c9ce53b0e3a5433ce62d04a58f,ebdb330874364d66806726d5c9cb9cf7,91,165
1487,16418,1715289503.184087,27,16420,2808,7.934014,4882674e1e4f235b780d2378bf95e03a5bd7b38beaf80779bd7040819b36417a,d133ac62d3c6df190fb1bffe15d2fd23,9c5b2c8e2e83c07616aba882801e3c59,183,187
1488,16428,1715289571.838002,28,16430,4738,7.963003,c6adfaa8212f5987a021b558796406cc89fca57e0bea82b338cdc65253029469,71eec5e2970fadd8fca0c2f2df9a321e,be47e9f9e1fd236f0b791f9f7add25fd,247,117
1489,16438,1715289656.441413,26,16440,1569,7.876704,f2517f7c89d71895daf1f4f531d9d0b7db8f43721715e3ff757f5a40fd42b299,3723684ebdacdc0c1c5d5a4ba9b37f6e,d227c93de650c969d70256bd053c09af,185,47
1493,16484,1715290110.036497,32,16486,2419,7.925435,485ff475b520e779fa4ab67e9b0cc892430e286fb6ee5b5ad36680728a1bfe3c,0075698522f597805193dd32f6430803,4814aae2ada21ca9d4f3068d3058c98e,238,48
1494,16502,1715290478.774812,21,16504,3536,7.948285,a04461eb2499dec4d24f1c5707923ccf95b427a3960ac7450dc76c4d1424b3c9,e998e724f9727978b1682d2970833c9a,add95c1be26653a7a080336064479e14,86,252
1497,16534,1715290709.16031,27,16536,3932,7.95365,3edacefeeedf1b51ce67b96264a245e82b72a1e43440d1eb71e92d1b85c2ba46,8b9fab3cdb31a4b205327881a99f5457,a0c58a416ff2b5fc72fc1fe98e631015,220,200
1498,16550,1715290786.536848,22,16552,5394,7.964412,1c869fb1dcf900a6e65c9a7c30e658967d0c57eec4ab372c542f59b505e555e5,60cef8dc38253e40204280f2a68087e3,447dc5f4cdb3e4e655215f232e2b3a3f,150,32
1499,16560,1715290801.28424,19,16562,4788,7.956743,0e4a0786e735e92cfbb6f870b31d7b244c5a1f14f23b87748c5f49b96f3d6e54,9ae1bae5d0252ffd28bcf2502e7255d9,46995d245bcf3c1201222f51c51364ee,164,178
1501,16584,1715291111.825304,10,16586,3971,7.952963,0fd260e9423816c56eb0dd662b90d0c1f647cc4bb0ed9ac2c913f66703873869,c9451da550ad949b9c0678126b85eb13,2ae2353c5dec9f08ca47f834e021e234,142,200
1502,16596,1715291194.616348,19,16598,4554,7.960624,748b1e0208686c9dc955709d7b293ea9cb5e010575e038a5148441fe9539a191,2c9bd579a8b1918fd097c308cbc4da8d,ffe4d6bd5774199e670799d129354a0f,167,127
1504,16616,1715291329.011511,7,16618,3386,7.939757,8a5adfafb1f97f8466fa63eeed8847d8567a6da2c95db32b1ce47a2467fd85b9,e62108946b133e50ab3948cc2ed16e20,f43fcafb14ed1044664cb53074b9008a,93,221
1508,16658,1715291464.880954,14,16660,1755,7.89816,2b1fa70148d46d60159f8f4d3aca768b0ef1a32f1ee0ad122193797931bb87b2,2580511c6707366f085bfab34d367751,11c28a14393b065694ffdc33866d4d0f,123,51
1509,16668,1715291478.937895,17,16670,2224,7.914566,570eba7028ae926a74a25adc1c31c99a03e99222ff99c4c249d037a36a50b003,33171496f725dc057dee4ddd4359c7fd,13eba65f35e6f4ca1408863e9bcb17be,228,32
1512,16700,1715291750.007042,17,16702,3515,7.949623,19bd292d903785c2609f776b20405936a8b0aa4b39c5ba3eb00f55c547a406cf,6e900e9d0891754611cb73ea05f725b8,c287b0049622f0207c1e71f49f1064d2,19,33
1513,16712,1715291803.404253,32,16714,4195,7.954103,d50bce41983e585dc7720831d644d9586c5950422be67caf87e324bdc5b4c82d,1bf8282cec16b1ccbd14e0e6fcfe3486,39d07e42dc6d4d7a7319e9a23631fe4e,2,240
1525,16840,1715292698.173044,15,16842,1793,7.909431,37741e2aefe081c95b82362c97221a460f51716c9ed10df4c43112dc0d17362e,b67919d711470643feaa48fdd6b615b1,f4b532939ac57b20e0131d1957ccfc7d,55,131
1527,16860,1715292750.89427,12,16862,3960,7.950151,2fe35ca6e306ed8a84ce2337ee9916a1d38a276671f7913fd397d346529fc5de,d4aa5e233ae8a0a8a66b1d0d90ed41b9,1410e85995c96dabbcb9afa1ece2f5b0,52,2
1531,16902,1715292840.122158,27,16904,2274,7.916705,71c7c52f07181fa659730342e29eeb625fd9201d2ea5f53414d75615c0041050,08c7ac16ab4edd47f58dc254b2887116,f10508449db020106e7f4fec11b542a0,239,175
1534,16934,1715292991.207857,8,16936,2896,7.932471,78231858acfb745a14baa469ee5ffb03606f8f6d402632d34d22dde36a556310,2741ce8189113cf982e2f2f3449c30ca,2520c674f33c8198fbad6fcf8d0c519f,170,252
1538,16974,1715293260.316794,34,16976,5192,7.963708,ca39e943e0bf1ff63437f460782f45ee59046d26cdf456260cb740307aee95a7,14da1a72b55760933a994731a7071cc2,3f6a1f776b1e9ba7d41c9a862877d217,191,255
1539,16984,1715293297.799493,20,16986,4561,7.964255,79546e9671934936f79fa6ba0a28a4211c52b1a3bbd1a4f5b449759ac3684140,6d0e2dfd66fbc43a402d4e178a4d0f86,ec2e5a37a56b563de2a7a2da8413088e,100,60
1540,16994,1715293298.790241,37,16996,1583,7.857196,32b716545faa67755a72d7844d5ec14f7a7c7f7f860cb077d1cf687f97aa16d6,1688bc6eacae2a60e316d81b0a9cf48b,e83b9a2e62925d24446a2cc4e976e00e,134,196
1542,17014,1715293342.848114,25,17016,3888,7.953922,811804f9a3e9a500001ddd4ba939ae98c74296deaf411eb281636a9cb59dda33,0f32d830b873bbee344970064d7c170c,70d48d1a00f90cc41727013953fc0363,21,245
1543,17026,1715293614.424997,40,17028,4629,7.963017,61d2a4fa0538e3bbf30e53d3a014432fe1458f158a8122e345c3fc943636cdb5,97887bbf4284ce1c5528276168f71ed6,29776cf0ac88830a446fca99e9f30c2f,254,164
1546,17056,1715293677.336444,2,17058,4226,7.953079,8cbe543c863ef2b94e24c0e4e215df00a98851185182d57ebd771b1f228ac189,57e0e0693330cc25b8a0e0fad23b6d01,ccfb606b01ef3918490b3306c0047c27,176,38
1547,17066,1715293853.310675,17,17068,2816,7.936879,528d9b901845e1cbecb3477870c2885d8e33ca091304df7f48b663523ed7db11,081e34e74a6f552ad7f570695482ae93,3af5059694e457e7d29a57ea6ade40db,230,244
1548,17076,1715293969.444585,16,17078,4848,7.960239,601d9a11fc6acf6c65b6df1a6905bcd20fc84f1bc9f1052d6f7ce67ec9619e25,aa9dc8d64ea84e671b6e44402485341f,7565bcfaa9eebe8a9e6d53d5614d1570,156,62
1550,17096,1715294025.942391,22,17098,1816,7.898269,e8431b495e28195f54e83ae79b48a514dccc0af07c686f4b1066b844d2ee9677,3fbebcb3de36b15c1b5dde452df159d6,b887e3a3e2a3babe8a47751da371739c,147,81
1551,17106,1715294096.304306,25,17108,2277,7.899871,f22414f54a8209826aaacab7ffd64ff56ea10f49316d4b1ee6304af65e2559c5,dfd7d81039d2249c58a1ffd9eec0333c,c2347be0ff86f633933ded71374f3843,142,200
1552,17118,1715294144.342495,38,17120,1271,7.862274,596fd35ba91b012d3a459886e3941fb2e6fb6bad525e9faa8ce3be4da1bc3ee7,1f735b6dd58cd030a695dfd916e08dd5,24b41a7418af0baf5fd27ad314377a5a,31,237
1555,17162,1715294389.469922,30,17164,4348,7.955382,07684056482b2d941588c03cb4435281b19bf7bc12a5b1d0df98ac432833db12,cf1f2d7105dbd93944ce67c5df852ad5,13a9fc6fcd115a3ce4079f54e04b8653,111,89
1558,17194,1715294650.997785,7,17196,5423,7.965416,42889b5835c50b9104a687b82b88ec270c30731f27bae790164cf27bc52b5ec6,01a4347bfd1f61126e45811488ef3345,09f61f629f68601021bcdb2d1316c558,204,218
1559,17204,1715294698.088195,4,17206,5413,7.964071,d0e4f391d9078d5002262751f9984dd12f9e18f818f9360a74a59dcedeb886c5,e5b2d54b7b7bcea790c4194aa63c2f18,e2280203004c75fccff86a6896bad827,79,17
1564,17257,1715294947.384989,7,17259,3965,7.958184,0e22e6a9dc6bbed1e830503dbf0c9fa0b8b7388de83c00976bd0ec01e89ab687,04c13cd82ac6b9f3964b97f88ee23ef6,df08d376acee0f111aa19bef0f728a8b,151,121
1570,17321,1715295559.651452,36,17323,2553,7.937366,45ffba1c72e405527e0940c452685050c857f8d664fe9094f99e6d989c164ffb,b4e5648bf97e792e80c619405f0c8601,381090680356ed0d1be9bc471b4054e3,14,80
1571,17331,1715295586.847231,34,17333,4769,7.9546,f614bc9c91220d11eb20bd539dd764940874cf73e7ca5536609de267bb279d28,34212bd4363bfcf3eb92fd23a9b92b68,fc4ecbd6d87d95a691f0c9c56d3b2652,131,197
